"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"47900","11","11001","0018.03","20012","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",1045,0 
"47900","11","11001","0018.04","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",2671,0 
"47900","11","11001","0018.04","20012","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",1809,0 
"47900","11","11001","0019.01","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",3175,0.001 
"47900","11","11001","0019.01","20012","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",841,0 
"47900","11","11001","0019.02","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",1804,0 
"47900","11","11001","0019.02","20012","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",165,0 
"47900","11","11001","0020.01","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",2340,0 
"47900","11","11001","0020.02","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",3813,0.001 
"47900","11","11001","0021.01","20011","U","92242","00102","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (North)","Washington, DC--VA--MD Urbanized Area",5309,0.001 
